,Unnamed: 0,Age,Gender,Education Level,Job Title,Years of Experience,Country,Race,height,weight,id,professionalism
1999,1999,28.0,M,bachelor's|degr,front|end|develope,3.0,australi,Asian,1.8218054123901002,49.5550310940454,1999,54.0
2542,2542,37.0,M,master's|degr,full|stack|enginee,11.0,chin,Korean,2.2100099751093105,94.85218399629107,2542,315.0
4016,4016,40.0,M,p,data|scientis,13.0,chin,Korean,1.989705357504017,66.44118921570265,4016,456.0
876,876,28.0,M,bachelor,data|analys,5.0,u,Welsh,1.5841373126272416,33.646659561509836,876,78.0
2044,2044,35.0,F,bachelor's|degr,full|stack|enginee,7.0,u,Welsh,2.4912919988554956,69.63654664354979,2044,198.0
1462,1462,58.0,M,p,software|engineer|manage,19.0,chin,Korean,1.758967528397847,99.32122366080972,1462,952.0
285,285,45.0,F,p,senior|product|designe,17.0,chin,White,1.8987964953849872,85.06492281594596,285,660.0
2728,2728,36.0,M,master's|degr,data|scientis,11.0,canad,Asian,1.8267861319262488,61.052653948452345,2728,306.0
6150,6150,38.0,F,p,research|scientis,14.0,u,Asian,2.3508414171159973,68.1272340143264,6150,468.0
4589,4589,26.0,F,high|scho,junior|hr|coordinato,2.0,australi,Asian,2.0442005898595053,53.559867704673884,4589,25.0
913,913,31.0,F,p,data|scientis,8.0,canad,Asian,2.0908106980610883,78.30383449545019,913,210.0
5925,5925,35.0,F,master's|degr,marketing|manage,10.0,u,Asian,1.8600273206930185,69.88892094509607,5925,297.0
6639,6639,35.0,F,bachelor's|degr,content|marketing|manage,8.0,u,White,2.39878838773032,67.34874999430289,6639,231.0
4597,4597,29.0,F,bachelor's|degr,junior|hr|generalis,4.0,canad,Asian,2.364686624700958,57.02874037139098,4597,84.0
5162,5162,32.0,M,master's|degr,financial|analys,8.0,chin,White,2.1230597400190554,67.57252914799285,5162,180.0
2179,2179,44.0,M,master's|degr,software|engineer|manage,15.0,canad,Asian,1.700474759435957,88.58806116659882,2179,546.0
4624,4624,34.0,M,master's|degr,director|of|h,8.0,u,Welsh,1.9827304482707757,64.3957801818587,4624,192.0
3589,3589,27.0,F,bachelor's|degr,junior|web|develope,4.0,australi,White,2.23702061405632,47.403888460272256,3589,52.0
3297,3297,43.0,M,master's|degr,product|manage,16.0,australi,White,2.012935229368507,75.32339540920455,3297,588.0
4163,4163,36.0,F,bachelor's|degr,human|resources|manage,10.0,u,Welsh,2.450932502833878,77.03603693670296,4163,306.0
2988,2988,34.0,F,master's|degr,full|stack|enginee,11.0,u,Welsh,2.0837534734295304,55.12427556468255,2988,297.0
4800,4800,27.0,M,high|scho,junior|sales|associat,4.0,chin,Korean,1.6794848259923763,71.7951836273413,4800,52.0
6364,6364,37.0,F,p,marketing|manage,9.0,canad,White,2.265958451219025,76.33740673123874,6364,280.0
401,401,27.0,F,master,data|analys,2.0,australi,Asian,2.357641502684541,45.99383413647828,401,25.0
3985,3985,32.0,M,bachelor's|degr,operations|manage,8.0,chin,Chinese,1.7216320044004503,61.20763650817171,3985,186.0
2987,2987,47.0,M,master's|degr,senior|software|enginee,22.0,u,Asian,1.6361010913511795,78.86332243587849,2987,945.0
366,366,33.0,F,bachelor,junior|financial|analys,4.0,canad,Black,1.522082593898014,52.977893933380535,366,93.0
5971,5971,32.0,F,bachelor's|degr,marketing|coordinato,7.0,chin,White,1.578913018203007,68.12411633918597,5971,150.0
5972,5972,36.0,M,p,research|directo,13.0,us,White,2.1665714851952154,72.82585673153426,5972,374.0
1968,1968,48.0,M,p,software|engineer|manage,17.0,canad,Asian,1.6550607331943363,116.77831983932114,1968,736.0
4066,4066,29.0,F,master's|degr,human|resources|coordinato,3.0,australi,Australian,1.6863710566075072,69.29506200521065,4066,56.0
5023,5023,28.0,M,bachelor's|degr,senior|product|marketing|manage,7.0,chin,White,1.658493305797606,51.53717061282294,5023,130.0
3766,3766,46.0,M,p,data|scientis,17.0,us,Asian,1.8296800052435636,78.90259461049668,3766,660.0
4078,4078,31.0,M,bachelor's|degr,software|develope,6.0,australi,Australian,1.9096994736858055,65.79175166216113,4078,145.0
5004,5004,30.0,M,bachelor's|degr,senior|product|marketing|manage,7.0,canad,Black,2.0239168276683293,63.8896520478526,5004,174.0
5027,5027,26.0,F,high|scho,sales|associat,2.0,us,African American,1.5320061628582602,64.07682490333751,5027,24.0
1283,1283,35.0,M,master's|degr,back|end|develope,8.0,chin,Korean,2.067960868827506,56.936456738237155,1283,198.0
1448,1448,37.0,M,master's|degr,senior|software|enginee,9.0,australi,Asian,2.38285691079159,82.84052248769622,1448,252.0
3708,3708,36.0,F,bachelor's|degr,human|resources|manage,7.0,australi,White,1.7136857768459701,62.733751556637586,3708,204.0
4179,4179,25.0,M,high|scho,junior|sales|associat,3.0,canad,White,1.8010402705174713,20.12000811824921,4179,23.0
3169,3169,30.0,M,bachelor's|degr,front|end|develope,6.0,australi,White,2.222593192222705,39.08632128808075,3169,116.0
3825,3825,34.0,M,bachelor's|degr,operations|manage,7.0,chin,Chinese,1.5208605918447722,44.871543044138875,3825,192.0
864,864,33.0,M,bachelor,data|analys,11.0,australi,Asian,1.6053809181397036,62.60356533817321,864,279.0
3301,3301,49.0,M,p,director|of|data|scienc,20.0,us,White,2.339571215804228,96.28175767884012,3301,864.0
5135,5135,27.0,F,bachelor's|degr,social|media|manage,5.0,us,African American,2.054985784072171,40.28854699306568,5135,78.0
2663,2663,26.0,F,master's|degr,software|enginee,4.0,u,Mixed,2.334305251391772,65.59577670940072,2663,48.0
2860,2860,41.0,M,master's|degr,software|engineer|manage,18.0,canad,Black,1.5421128740253374,65.34604468044918,2860,680.0
2643,2643,56.0,M,bachelor's|degr,senior|software|enginee,31.0,u,Welsh,1.509202971607114,107.49646748232298,2643,1620.0
6599,6599,52.0,F,master's|degr,content|marketing|manage,21.0,u,White,1.9033373944553489,116.07368734160856,6599,969.0
3084,3084,56.0,F,p,software|engineer|manage,33.0,chin,Chinese,2.1346179706879838,114.10850284667674,3084,1728.0
2666,2666,33.0,M,master's|degr,data|scientis,8.0,australi,White,2.262127545572583,52.81414855346635,2666,217.0
2821,2821,34.0,F,master's|degr,full|stack|enginee,10.0,canad,White,1.9183889489376236,74.62850277085451,2821,264.0
3161,3161,27.0,F,master's|degr,software|enginee,4.0,australi,Asian,2.05000250689735,39.41688719350427,3161,50.0
4495,4495,37.0,F,master's|degr,human|resources|manage,9.0,u,Asian,2.3070586226249072,78.59497874650785,4495,280.0
3399,3399,28.0,M,bachelor's|degr,junior|hr|generalis,4.0,chin,White,2.196408480035366,49.67720464758195,3399,52.0
50,50,53.0,F,bachelor,customer|service|manage,23.0,chin,Korean,2.4018651705196437,116.39635082462281,50,1122.0
2435,2435,59.0,F,master's|degr,full|stack|enginee,35.0,canad,Black,1.7199360989005283,109.14929705391924,2435,1881.0
950,950,38.0,M,bachelor's|degr,data|analys,11.0,australi,Asian,2.1441865527448067,89.13120596346015,950,324.0
3001,3001,50.0,F,master's|degr,senior|software|enginee,24.0,us,White,2.4694360020318338,92.93303818559896,3001,1104.0
5262,5262,40.0,M,bachelor's|degr,product|manage,15.0,australi,Asian,2.327663672343431,92.03691546101375,5262,494.0
1494,1494,49.0,M,p,senior|project|enginee,18.0,australi,Asian,1.5798828463672576,85.76652218713095,1494,768.0
3792,3792,47.0,M,p,data|scientis,19.0,canad,White,2.4311821154234883,85.06537990197144,3792,828.0
1345,1345,51.0,M,p,software|engineer|manage,16.0,canad,Asian,1.9382665314786134,105.87494837916465,1345,735.0
2139,2139,34.0,M,master's|degr,back|end|develope,8.0,chin,White,1.5349310700033167,79.81594339033671,2139,224.0
2454,2454,24.0,O,high|scho,front|end|develope,3.0,chin,White,1.6320294183042279,40.0801141095718,2454,46.0
2992,2992,30.0,F,bachelor's|degr,senior|project|enginee,4.0,chin,Korean,2.1306997641008896,59.98469211812436,2992,84.0
6065,6065,30.0,M,bachelor's|degr,marketing|analys,6.0,us,Hispanic,1.7268539063706339,62.32612355856063,6065,116.0
5358,5358,29.0,M,bachelor's|degr,marketing|analys,3.0,australi,White,2.482379197352466,51.4342233073411,5358,54.0
5700,5700,34.0,M,bachelor's|degr,product|manage,8.0,u,White,1.760355199109427,75.39903533421365,5700,224.0
656,656,26.0,F,bachelor,data|analys,4.0,u,White,1.7996903888655114,50.17224101278275,656,50.0
2236,2236,31.0,F,master's|degr,front|end|develope,6.0,canad,Asian,1.8123886008761023,54.39681643445988,2236,150.0
1713,1713,27.0,F,master's|degr,front|end|develope,2.0,us,Asian,2.038076985793948,44.53853521642924,1713,26.0
891,891,28.0,M,bachelor,software|enginee,6.0,chin,Chinese,1.74918911942861,57.356658686185625,891,108.0
6411,6411,28.0,M,p,marketing|manage,6.0,us,African American,2.097614562526342,41.76816835174495,6411,108.0
2460,2460,27.0,M,bachelor's|degr,back|end|develope,3.0,chin,Chinese,2.444152928132365,42.17371929852851,2460,50.0
1616,1616,28.0,F,master's|degr,full|stack|enginee,5.0,u,Mixed,1.7696091187887806,71.31564176981274,1616,81.0
4744,4744,28.0,F,bachelor's|degr,junior|software|enginee,3.0,chin,White,2.2620072496926977,54.94525435395682,4744,26.0
3743,3743,27.0,F,bachelor's|degr,junior|software|develope,3.0,u,Mixed,1.593949620208261,39.45722616805809,3743,25.0
5707,5707,35.0,F,master's|degr,marketing|manage,11.0,u,Mixed,2.331402438673072,63.472611459766206,5707,297.0
676,676,25.0,M,bachelor,data|analys,2.0,us,White,2.2325278621291895,30.697690333098148,676,23.0
1192,1192,27.0,M,bachelor,data|analys,4.0,u,Mixed,2.1149049841712055,53.223473125010116,1192,78.0
470,470,31.0,F,bachelor,data|analys,7.0,australi,White,1.5260067027317437,66.72224660209709,470,150.0
1906,1906,35.0,F,bachelor's|degr,full|stack|enginee,8.0,canad,White,1.8052592487537809,60.48929520291587,1906,198.0
3181,3181,42.0,F,p,director|of|data|scienc,18.0,chin,Chinese,1.5098656480576855,87.78699628663531,3181,656.0
6442,6442,50.0,F,p,senior|product|marketing|manage,19.0,canad,Asian,2.3273885039767617,95.63318684379391,6442,816.0
1407,1407,31.0,F,bachelor's|degr,front|end|develope,5.0,u,White,1.9514697811397435,59.486214338745924,1407,87.0
4298,4298,43.0,F,master's|degr,marketing|coordinato,15.0,us,Asian,2.4814735440575775,68.97167880413487,4298,533.0
6578,6578,47.0,M,master's|degr,marketing|manage,15.0,chin,Korean,1.9501345257097622,84.14528640048812,6578,585.0
2445,2445,49.0,M,p,full|stack|enginee,24.0,us,White,2.29016135080593,95.16208530642922,2445,1104.0
3403,3403,46.0,M,p,senior|human|resources|manage,14.0,us,Asian,1.5417103292864427,83.21694271235029,3403,540.0
1072,1072,30.0,F,bachelor,software|enginee,7.0,canad,White,2.2605008014472525,58.19133603497404,1072,140.0
1233,1233,49.0,M,p,senior|software|enginee,15.0,chin,Korean,1.5554717319350582,84.55682678202498,1233,658.0
4471,4471,33.0,F,high|scho,junior|sales|associat,2.0,u,White,2.167664440498315,56.92698243232794,4471,31.0
1237,1237,44.0,M,p,senior|software|enginee,16.0,australi,White,2.4150993424774576,81.59475478993498,1237,588.0
4478,4478,29.0,F,bachelor's|degr,software|develope,5.0,us,African American,1.9677346552952852,54.14469438898384,4478,81.0
5622,5622,25.0,F,high|scho,receptionis,2.0,canad,White,1.7614644047182333,53.77270238523875,5622,0.0
3325,3325,42.0,F,p,director|of|data|scienc,17.0,canad,White,1.700948560477431,72.81069212585672,3325,656.0
1273,1273,48.0,M,p,senior|software|enginee,16.0,u,White,1.6115269581714489,87.5930919921604,1273,705.0
2192,2192,34.0,M,bachelor's|degr,full|stack|enginee,9.0,us,White,2.0049844121122637,73.81378400532955,2192,231.0
6491,6491,49.0,F,p,director|of|marketin,21.0,canad,Asian,2.0840438666205654,98.6022741721621,6491,912.0
4197,4197,51.0,M,p,data|scientis,25.0,australi,Australian,1.9689774226413546,110.96633231021374,4197,1150.0
3991,3991,32.0,M,bachelor's|degr,software|enginee,6.0,chin,White,2.47468837963074,46.05343620119361,3991,120.0
3691,3691,29.0,F,master's|degr,human|resources|coordinato,5.0,chin,Chinese,2.013097823465478,49.36791532871807,3691,81.0
128,128,34.0,F,bachelor,marketing|coordinato,5.0,us,White,2.0959652949697816,57.15860884305404,128,128.0
938,938,33.0,M,bachelor,software|enginee,10.0,us,White,1.6646024061965115,60.346937828739144,938,256.0
3009,3009,28.0,M,master's|degr,full|stack|enginee,4.0,us,African American,1.725445463025915,57.79165884591772,3009,78.0
4740,4740,34.0,F,master's|degr,senior|software|enginee,9.0,chin,Chinese,1.785538249344722,76.50154979489339,4740,224.0
227,227,35.0,F,bachelor,junior|operations|manage,6.0,australi,Asian,1.9647026283660831,57.02037363287969,227,165.0
3427,3427,32.0,M,high|scho,junior|hr|generalis,3.0,canad,White,1.5516741879470644,46.36920551566947,3427,62.0
4733,4733,36.0,M,p,senior|research|scientis,12.0,u,White,1.908035106614657,60.47546329031594,4733,350.0
2087,2087,44.0,F,p,senior|project|enginee,16.0,chin,White,2.1418862090308313,86.62531411298713,2087,602.0
2553,2553,32.0,M,bachelor's|degr,back|end|develope,10.0,australi,Australian,1.981958947189285,61.86429425542079,2553,248.0
1424,1424,50.0,M,p,senior|project|enginee,18.0,chin,Korean,1.5133446000765924,97.38400856401124,1424,768.0
4296,4296,47.0,M,p,data|scientis,20.0,canad,Asian,2.1478136419142193,84.46655289106202,4296,855.0
5454,5454,35.0,F,p,research|directo,13.0,us,Hispanic,2.4270662497432367,71.06578772905591,5454,374.0
3180,3180,29.0,M,bachelor's|degr,software|enginee,5.0,chin,White,1.9579071137353257,57.08108820751478,3180,112.0
6160,6160,34.0,F,p,data|scientis,10.0,canad,Asian,1.7944048779435917,68.91160151680353,6160,288.0
4019,4019,33.0,F,master's|degr,software|develope,8.0,us,African American,2.009031536930638,70.3622729229859,4019,224.0
3193,3193,25.0,F,bachelor's|degr,software|enginee,3.0,chin,Korean,1.8214183310043834,50.93714119043596,3193,23.0
2960,2960,32.0,F,master's|degr,senior|project|enginee,7.0,australi,Australian,1.6785309177709666,52.621613141230554,2960,150.0
3842,3842,44.0,M,p,data|scientis,18.0,australi,White,2.3648708102672855,79.9913723162971,3842,688.0
6492,6492,32.0,M,high|scho,sales|associat,5.0,australi,White,1.7429684629771716,46.81284246753819,6492,93.0
2457,2457,44.0,M,master's|degr,senior|software|enginee,23.0,u,Asian,1.9619861406423957,82.20046454228898,2457,903.0
348,348,30.0,F,bachelor,junior|operations|manage,3.0,canad,Asian,1.8819319119693074,61.712849572516596,348,28.0
2029,2029,31.0,F,bachelor's|degr,front|end|develope,5.0,us,Asian,2.0522091422581874,38.47668668431683,2029,116.0
5806,5806,38.0,M,master's|degr,marketing|directo,16.0,canad,Black,2.439524699787669,72.7195007898201,5806,518.0
4291,4291,53.0,M,p,data|scientis,25.0,u,Welsh,1.8132166119682172,101.76496622389782,4291,1224.0
1833,1833,31.0,M,bachelor's|degr,back|end|develope,6.0,canad,Asian,1.5467077965853355,41.70973147336505,1833,150.0
5625,5625,35.0,M,master's|degr,software|enginee,11.0,canad,Black,1.8795822900783659,71.49962120262624,5625,297.0
3924,3924,37.0,F,master's|degr,marketing|coordinato,11.0,chin,Chinese,1.8950660772235812,78.8727246603839,3924,324.0
466,466,26.0,F,master,data|analys,2.0,u,Welsh,1.8377747499857247,50.67012046395434,466,25.0
2669,2669,31.0,F,master's|degr,product|manage,7.0,australi,White,2.385804701204833,46.97501007113636,2669,180.0
4833,4833,31.0,F,bachelor's|degr,junior|marketing|manage,6.0,australi,Asian,1.9675560730511061,53.063122241935325,4833,120.0
6230,6230,33.0,F,p,data|scientis,10.0,u,Asian,1.7914588285685422,59.364973075140995,6230,288.0
601,601,33.0,M,master,data|scientis,11.0,canad,White,2.2863391719376738,63.136850930266824,601,279.0
2433,2433,43.0,F,p,software|engineer|manage,14.0,chin,Korean,2.152859180724175,87.13601934956182,2433,533.0
1183,1183,30.0,M,bachelor,software|enginee,5.0,us,Hispanic,2.2334568004141566,53.20021982577909,1183,112.0
3313,3313,31.0,M,bachelor's|degr,front|end|develope,6.0,us,Asian,1.8977392812999692,55.43243434708425,3313,116.0
6365,6365,25.0,M,bachelor's|degr,sales|executiv,2.0,chin,White,1.5667584422612872,58.87442111559514,6365,23.0
5684,5684,36.0,M,p,research|directo,12.0,canad,Black,2.3151123109247393,72.9272592946232,5684,374.0
3778,3778,28.0,F,bachelor's|degr,junior|software|develope,2.0,us,Hispanic,2.3507797261445136,74.10042390155476,3778,26.0
2075,2075,51.0,M,p,senior|project|enginee,21.0,canad,Asian,2.3670024198301576,102.53111534581416,2075,950.0
613,613,33.0,F,master,data|scientis,7.0,canad,White,1.77060011620744,67.19456161569383,613,186.0
341,341,44.0,M,master,director|of|marketin,20.0,chin,Korean,1.8418334535359202,93.12484783617683,341,774.0
342,342,32.0,F,bachelor,junior|financial|analys,4.0,u,Asian,2.46420886277968,49.87879413405863,342,93.0
5374,5374,36.0,F,master's|degr,marketing|directo,12.0,canad,Asian,2.0232624633654925,78.6307428649558,5374,385.0
1517,1517,55.0,M,p,software|engineer|manage,19.0,u,Welsh,2.201750911312359,98.22573369628321,1517,918.0
1093,1093,35.0,M,master,data|scientis,12.0,canad,White,2.1563899611283324,65.20753076927467,1093,330.0
3923,3923,30.0,M,bachelor's|degr,software|develope,5.0,chin,Chinese,1.8441320341021123,63.14702368097087,3923,84.0
4232,4232,46.0,M,p,data|scientis,18.0,canad,White,2.3854654029694187,80.52426176169273,4232,748.0
3255,3255,43.0,M,master's|degr,product|manage,15.0,canad,White,2.1983427265096367,85.47042416749488,3255,588.0
487,487,28.0,M,p,data|scientis,3.0,u,Mixed,2.0226178023117285,68.45674659284174,487,54.0
3377,3377,35.0,M,master's|degr,data|analys,10.0,us,Hispanic,2.2309321583507207,74.75852565849878,3377,272.0
6667,6667,35.0,F,bachelor's|degr,content|marketing|manage,8.0,u,Welsh,1.854222743684797,65.96504494949853,6667,231.0
1500,1500,30.0,M,bachelor's|degr,front|end|develope,3.0,u,Mixed,1.7617335635336029,68.98751450256407,1500,56.0
411,411,33.0,F,bachelor,software|enginee,7.0,australi,Australian,1.5776521509308794,50.09272067288945,411,186.0
3853,3853,28.0,F,bachelor's|degr,junior|software|develope,3.0,australi,White,2.4342952666497295,53.7205079986323,3853,26.0
1450,1450,29.0,M,bachelor's|degr,front|end|develope,3.0,chin,Korean,2.3185617011683064,63.612008935758055,1450,56.0
3845,3845,32.0,M,bachelor's|degr,operations|manage,7.0,australi,Australian,1.8746494428614258,64.01047004753774,3845,150.0
5834,5834,38.0,M,master's|degr,marketing|directo,16.0,chin,White,2.193135512890619,78.06681490731047,5834,518.0
5363,5363,30.0,F,p,data|scientis,6.0,us,Asian,1.6779156041670462,56.080697917177915,5363,145.0
2291,2291,27.0,F,master's|degr,software|enginee,4.0,u,Asian,1.6034626529927438,50.55268512504627,2291,50.0
5952,5952,31.0,M,bachelor's|degr,marketing|analys,6.0,australi,White,1.7005689006651568,45.24816334704403,5952,116.0
2651,2651,33.0,M,master's|degr,senior|project|enginee,11.0,u,Mixed,1.6209601718719873,62.282852603985134,2651,288.0
2629,2629,51.0,M,bachelor's|degr,back|end|develope,25.0,us,Asian,2.419523687619133,101.44639934385333,2629,1176.0
6300,6300,34.0,M,master's|degr,content|marketing|manage,6.0,u,Welsh,1.7573721589519935,83.31788031833342,6300,160.0
2362,2362,42.0,F,p,director|of|data|scienc,18.0,chin,Korean,1.7590846842728733,75.56295547741685,2362,656.0
1617,1617,50.0,M,p,software|engineer|manage,16.0,u,Asian,1.7642881288652352,88.66585333032933,1617,735.0
2187,2187,37.0,M,bachelor's|degr,software|engineer|manage,10.0,chin,White,2.440034189877034,77.33965595400824,2187,288.0
4645,4645,35.0,M,master's|degr,senior|data|scientis,9.0,chin,Korean,1.6709472738470987,78.44024371838726,4645,264.0
4704,4704,27.0,F,bachelor's|degr,junior|software|enginee,2.0,australi,Asian,2.119516090141161,62.15026104946695,4704,26.0
353,353,50.0,M,master,director|of|marketin,22.0,canad,Asian,1.5576133925659765,96.08280562258375,353,1008.0
724,724,26.0,M,bachelor,data|analys,3.0,australi,White,1.80799146215357,55.87021311733071,724,50.0
5194,5194,39.0,M,bachelor's|degr,product|manage,14.0,us,Asian,1.6693339924674007,73.47639647704706,5194,444.0
5490,5490,27.0,F,bachelor's|degr,graphic|designe,3.0,chin,Chinese,1.7655520488771301,46.32822652421156,5490,52.0
5110,5110,37.0,M,bachelor's|degr,sales|manage,13.0,canad,Black,1.5447980729768818,77.44237027531338,5110,396.0
6283,6283,26.0,F,high|scho,sales|associat,3.0,chin,White,1.6077898651933427,57.716091678386846,6283,24.0
4203,4203,31.0,M,bachelor's|degr,software|develope,7.0,us,White,2.350710482171857,57.27443467034769,4203,180.0
6451,6451,27.0,M,high|scho,sales|manage,4.0,us,White,2.0785729837482876,41.954593105346916,6451,52.0
4796,4796,36.0,M,master's|degr,senior|data|scientis,10.0,u,Mixed,2.141041028346553,50.59884824916858,4796,306.0
2043,2043,43.0,M,master's|degr,software|engineer|manage,14.0,us,White,1.5852596109797283,80.47592803169903,2043,546.0
5673,5673,26.0,F,high|scho,receptionis,1.0,australi,White,2.4505949353139522,37.76294247507678,5673,0.0
671,671,30.0,F,master,data|scientis,7.0,australi,Asian,2.30570369966388,41.06116000702829,671,174.0
3089,3089,44.0,M,bachelor's|degr,full|stack|enginee,21.0,australi,Australian,1.6538631788744491,92.80049327796075,3089,817.0
6544,6544,29.0,M,p,marketing|manage,5.0,chin,Korean,2.0185341770497858,63.46817263580872,6544,108.0
5550,5550,30.0,F,bachelor's|degr,marketing|analys,5.0,australi,Australian,1.9900351765350175,47.626707332342846,5550,84.0
2973,2973,55.0,M,master's|degr,full|stack|enginee,29.0,canad,White,1.802594948538448,107.91733612257546,2973,1512.0
2186,2186,33.0,F,master's|degr,full|stack|enginee,7.0,us,Asian,1.6514134266667577,67.29018150299015,2186,192.0
4482,4482,32.0,F,bachelor's|degr,marketing|coordinato,5.0,australi,White,2.2974755796478985,69.11411160463646,4482,120.0
6066,6066,34.0,F,master's|degr,marketing|manage,11.0,australi,White,1.8346545563414698,83.45501939575487,6066,297.0
4991,4991,31.0,M,master's|degr,financial|manage,8.0,australi,Asian,2.1425831771325012,75.9660259829218,4991,210.0
6540,6540,25.0,M,bachelor's|degr,sales|representativ,3.0,u,Mixed,2.4321668293012206,67.728641143055,6540,23.0
2304,2304,50.0,M,p,director|of|data|scienc,20.0,australi,Asian,1.6433054230684911,92.89039545869997,2304,864.0
4699,4699,27.0,M,high|scho,junior|sales|associat,3.0,u,Mixed,2.2518349109697167,69.05169687334777,4699,25.0
2932,2932,34.0,F,master's|degr,front|end|develope,10.0,australi,White,2.0050153096229244,68.16298704025303,2932,297.0
2420,2420,44.0,M,high|scho,senior|software|enginee,23.0,australi,White,1.7595810480095255,89.88756806049402,2420,946.0
1872,1872,38.0,M,master's|degr,back|end|develope,10.0,u,White,2.4303708664146737,75.39641864554204,1872,324.0
2031,2031,28.0,M,bachelor's|degr,back|end|develope,5.0,chin,Korean,2.303798259881236,61.051361593509085,2031,81.0
3410,3410,38.0,M,master's|degr,senior|hr|generalis,9.0,canad,Black,1.9761927691951928,61.81165024399953,3410,252.0
2678,2678,24.0,M,bachelor's|degr,software|develope,3.0,chin,Chinese,2.4155985933629904,39.388993808938,2678,23.0
823,823,29.0,F,bachelor,product|manage,5.0,canad,Black,1.9172553634469338,67.25409042144737,823,108.0
1911,1911,51.0,M,p,senior|project|enginee,18.0,us,Asian,1.6212494405473998,88.65082200012807,1911,833.0
2811,2811,40.0,M,master's|degr,full|stack|enginee,16.0,u,White,2.270175223735351,66.01744294491142,2811,570.0
4596,4596,35.0,M,master's|degr,director|of|h,12.0,u,White,2.0511206304184064,59.72287667477288,4596,340.0
2683,2683,42.0,F,p,director|of|data|scienc,18.0,chin,Chinese,2.133793418095409,75.28240967697751,2683,656.0
5368,5368,35.0,M,bachelor's|degr,marketing|manage,10.0,australi,Asian,2.111570820816105,64.13510890809596,5368,306.0
5451,5451,29.0,M,bachelor's|degr,junior|software|enginee,2.0,australi,Asian,1.6829239284668676,57.1677601628689,5451,27.0
1185,1185,32.0,M,master,software|enginee,8.0,canad,White,2.155723844339265,77.43831785425546,1185,180.0
3702,3702,46.0,M,p,data|scientis,17.0,canad,White,2.191384270703908,80.56148987170201,3702,704.0
645,645,31.0,F,p,data|scientis,8.0,u,White,1.856089703713673,72.30702720162816,645,210.0
3364,3364,31.0,M,bachelor's|degr,front|end|develope,6.0,chin,Chinese,1.615711112556896,49.26359774625921,3364,116.0
2051,2051,37.0,M,bachelor's|degr,software|engineer|manage,10.0,australi,Asian,1.5190378422838293,64.59268613833454,2051,288.0
3635,3635,44.0,F,p,senior|human|resources|manage,16.0,us,Hispanic,2.496308818862793,86.34111972662717,3635,645.0
1103,1103,38.0,M,p,product|manage,16.0,us,Hispanic,2.411073059411386,80.04054499950567,1103,518.0
6445,6445,47.0,M,master's|degr,marketing|manage,14.0,australi,Australian,2.0325552414706225,74.33308608777205,6445,585.0
6250,6250,31.0,F,bachelor's|degr,marketing|coordinato,7.0,u,White,2.2477397211613206,52.03134028563476,6250,150.0
3283,3283,29.0,F,bachelor's|degr,software|enginee,5.0,us,African American,1.8160476827891545,62.772179580747164,3283,81.0
4309,4309,40.0,M,bachelor's|degr,operations|manage,13.0,us,African American,1.6738391459461355,91.01547982274504,4309,418.0
5429,5429,28.0,M,bachelor's|degr,software|enginee,4.0,chin,White,1.6859140398073462,53.705911206029725,5429,81.0
2681,2681,38.0,F,bachelor's|degr,data|analys,13.0,chin,White,2.4151728771441228,62.351336175538535,2681,407.0
302,302,39.0,F,bachelor,senior|operations|coordinato,10.0,canad,Asian,2.0317076685236897,74.34279017755985,302,342.0
803,803,35.0,F,master,product|manage,12.0,us,Asian,2.0450906052285935,78.39573358942022,803,363.0
5022,5022,30.0,F,p,director|of|marketin,8.0,chin,White,2.414252492904983,50.123958029236015,5022,168.0
1478,1478,32.0,M,master's|degr,senior|project|enginee,8.0,canad,Asian,1.6728066722791928,71.82990842069951,1478,186.0
460,460,29.0,M,bachelor,software|enginee,4.0,australi,Asian,1.6967617311574004,42.33722656428351,460,84.0
799,799,29.0,F,bachelor,software|enginee,6.0,u,Mixed,2.240813559690273,71.83048640762013,799,140.0
6630,6630,33.0,M,high|scho,junior|sales|representativ,4.0,u,Mixed,2.21429752597613,47.20713157017432,6630,96.0
4971,4971,26.0,F,high|scho,sales|associat,3.0,us,White,2.306958559783854,51.11026959561483,4971,24.0
123,123,39.0,M,bachelor,customer|service|manage,13.0,chin,White,1.8967828910986677,81.82779604646974,123,418.0
6087,6087,33.0,M,bachelor's|degr,product|manage,8.0,chin,Chinese,1.904223071215588,68.63764943329477,6087,224.0
1981,1981,37.0,M,bachelor's|degr,software|engineer|manage,10.0,u,Mixed,2.262651962096763,42.561626181341296,1981,288.0
1901,1901,35.0,F,bachelor's|degr,full|stack|enginee,9.0,chin,Korean,2.335049505251235,64.13613779137603,1901,238.0
6028,6028,29.0,M,bachelor's|degr,product|designe,3.0,chin,White,2.4556433623966107,47.17731420446323,6028,27.0
6591,6591,30.0,F,high|scho,sales|representativ,4.0,u,Mixed,2.1095129177512395,63.80987564698202,6591,58.0
71,71,40.0,F,bachelor,recruite,13.0,us,Asian,2.4408722907796747,81.53319066529815,71,429.0
5793,5793,40.0,F,bachelor's|degr,financial|manage,18.0,australi,Australian,2.3834518601353984,90.87501971076563,5793,624.0
364,364,37.0,F,bachelor,senior|financial|manage,10.0,chin,Chinese,1.7678780322471073,67.01727126740397,364,280.0
6325,6325,27.0,F,high|scho,sales|associat,2.0,australi,Asian,1.6789071772675577,62.17064424178233,6325,25.0
